_id,Idade,T_freq_bar_rest,Cidade,Bairro_bh,Regional,Estado_pais,restricao,outro_restricao,freq_aliment_rotina,freq_aliment_lazer,estab_rotina,estab_lazer,culinaria_fav,outra_culinaria,qtde_bar_rest_bh,disr_bar_rest,pratos_mineira,oferta_prato_mineiro_qualidade,cerveja_cachaca,cerv_cach1,cerv_cach2,cerv_cach3,facilidade_cerv_cach,local_compra_cerv_cach,outro_local_cerv_cach,motivo_nao,motivo_viagem,pernoites_qt,culinaria_decisao_viagem,T_aval_qualidadepratos,T_aval_horariofuncionamento,T_aval_infraestrutura,T_aval_atendimento,T_aval_diversidade,T_aval_apresetacao,T_aval_custobeneficio,T_percepcaobaresrest,T_expec_bh,prato_unico_bh,qual_prato,recomendacao,satisfeitocombares_rest_perto_casa,nao_porque,facilidade_comidatipicamin,principal_dificuldade,Variedade_Culinaria,Decoracao_conforto,Estacionamento,Entretenimento,Refeio,Atendimento,Limpeza,Custo_Benefcio,Apresentao_pratos,fonte_informacao,outras_fontes,festival_gastronomico,motivo_nao_festival,companhia_restaurantes_bares,gasto_medio_gastro,genero,renda_familiar,grau_instrucao
265,36,"",Belo Horizonte,Jaqueline ,Norte,MG,Nao,"",Nunca,2 vezes por mes,NA,Restaurante A La carte,Mineira Tipica,"",Bares suficientes/ restaurantes insuficientes,Muito concentrado em alguns bairros,Tutu de feijao ,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de informacao ,"",200,"","","","","","","","","","","","",Sim- especialmente restaurantes que sirvam comida mineira,Sim- consigo encontrar bons bares e restaurantes,"",Media facilidade,"",4,3,2,3,4,2,4,4,4,Amigos e familiares,"",Nao,localizacao,Conjuge/namorado(a),100,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
266,30,"",Belo Horizonte,Guarani ,Norte,MG,Intolerante a lactose,"",3 vezes por mes,Raramente,Restaurante Self-service;Fast-foods,Fast-foods;Restaurantes de Buffet,Japonesa,"",Nao sabe,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Frango com quiabo ,Sim- principalmente os restaurantes,Nao,"","","","","","",Porque tenho medo de viciar ,"",201,"","","","","","","","","","","","",Sim- especialmente restaurantes que sirvam comida mineira,Em termos- os restaurantes sao bons mas os bares nem tanto,"",Alta facilidade,"",5,5,5,5,5,5,5,5,5,Redes sociais;Sites especializados,"",Nao,falta de informacao,Demais familiares,30,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior completo
267,34,"",Belo Horizonte,Tupi ,Norte,MG,Nao,"",6 dias por semana,1 dia por semana,Restaurante Self-service,Restaurante Self-service,Cozinha Variada,"",Ambos Insuficientes,Os bares sao mais concentrados mas restaurantes nao,Galinhada,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,"",202,"","","","","","","","","","","","",Sim- especialmente restaurantes que sirvam comida mineira,Em termos- os bares sao bons mas restaurantes nem tanto,"",Alta facilidade,"",4,4,1,4,5,3,4,3,4,Sites especializados,"",Sim,"",Clientes,45,Masculino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior incompleto
268,22,"",Belo Horizonte,Tupi,Norte,MG,Nao,"",1 dia por semana,1 dia por semana,Restaurante Self-service;Restaurantes de Buffet,Restaurante Self-service;Restaurantes de Buffet,Mineira Tipica,"",Nao sabe,Os restaurantes sao concentrados mas bares nao,Feijoada ,Sim- principalmente os bares,Nao,"","","","","","",NS/NI,"",203,"","","","","","","","","","","","",Sim- especialmente restaurantes que sirvam comida mineira,Em termos- os restaurantes sao bons mas os bares nem tanto,"",Media facilidade,"",2,2,2,2,5,5,3,5,5,Amigos e familiares;Google,"",Nao,localizacao,Amigos,30,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior incompleto
269,33,"",Belo Horizonte,Aarao Reis ,Norte,MG,Vegano,"",7 dias por semana,3 dias por semana,Restaurante A La carte;Restaurante Self-service;Restaurantes de Buffet,Restaurante A La carte;Restaurante Self-service;Restaurantes de Buffet,Natural,"",Bares suficientes/ restaurantes insuficientes,Os bares sao mais concentrados mas restaurantes nao,Feijoada ,Sim- tanto bares quanto restaurantes,Sim,Nao sabe; nao lembra,"","",Sim,Cervejaria/cachacaria/loja de produtos tipicos,"","","",259,"","","","","","","","","","","","",Sim- geralmente outros estabelecimentos,Em termos- os bares sao bons mas restaurantes nem tanto,"",Alta facilidade,"",3,4,1,3,5,4,4,4,4,Redes sociais;Sites especializados,"",Nao,outros,Conjuge/namorado(a),45,Feminino,Entre 5 SM e 7 SM (R$ 4.770 a R$ 6.678),Superior completo
270,30,"",Belo Horizonte,Floramar ,Norte,MG,Vegano,"",7 dias por semana,4 dias por semana,Restaurante A La carte;Restaurante Self-service;Restaurantes de Buffet,Restaurante A La carte;Restaurante Self-service;Restaurantes de Buffet,Natural,"",Ambos Suficientes,Muito concentrado em alguns bairros,Tutu,Sim- principalmente os restaurantes,Nao,"","","","","","",Nao tem interesse,"",260,"","","","","","","","","","","","",Sim- geralmente outros estabelecimentos,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",3,4,1,3,5,5,5,4,5,Amigos e familiares;Redes sociais;Sites especializados,"",Sim,"",Conjuge/namorado(a),45,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior incompleto
271,32,"",Belo Horizonte,Guarani ,Norte,MG,Nao,"",4 dias por semana,1 dia por semana,Restaurante A La carte;Restaurante Self-service;Restaurantes de Buffet,Restaurante A La carte;Restaurante Self-service;Restaurantes de Buffet;Bares (petiscos e afins),Mexicana,"",Bares suficientes/ restaurantes insuficientes,Os bares sao mais concentrados mas restaurantes nao,Pequi,Sim- principalmente os bares,Sim,Nao sabe; nao lembra,"","",NS/NI,Nao sabe,"","","",261,"","","","","","","","","","","","",Sim- geralmente outros estabelecimentos,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",5,3,1,4,5,4,4,2,5,Sites especializados,"",Sim,"",Conjuge/namorado(a) e filhos,50,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Tecnico
272,39,"",Belo Horizonte,Guarani,Norte,MG,Nao,"",3 dias por semana,1 dia por semana,Restaurantes de Buffet,Restaurantes de Buffet,Cozinha Variada,"",Ambos Suficientes,Muito concentrado em alguns bairros,Pao de queijo,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de conhecimento,"",262,"","","","","","","","","","","","",Sim- geralmente outros estabelecimentos,Nao,localizacao,Baixa facilidade,Nao sabe,3,3,1,3,3,3,3,3,3,Redes sociais,"",Nao,precos elevados,Conjuge/namorado(a),55,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior completo
273,40,"",Belo Horizonte,Guarani ,Norte,MG,Nao,"",4 dias por semana,4 dias por semana,Restaurantes de Buffet,Fast-foods;Restaurantes de Buffet,Indiana,"",Ambos Suficientes,Os bares sao mais concentrados mas restaurantes nao,Frango com quiabo,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Nao bebe/nao consome/nao gosta,"",263,"","","","","","","","","","","","",Sim- geralmente outros estabelecimentos,Em termos- os restaurantes sao bons mas os bares nem tanto,"",Alta facilidade,"",4,4,4,4,4,4,4,4,4,Amigos e familiares;Google,"",Nao,infraestrutura em geral,Amigos,40,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Pos-graduacao /Especializacao/MBA
274,19,"",Belo Horizonte,Tupi,Norte,MG,Nao,"",1 dia por semana,3 vezes por mes,Fast-foods,Fast-foods,Italiana,"",Ambos Suficientes,Muito concentrado em alguns bairros,Pao de queijo; feijoada,Sim- principalmente os restaurantes,Nao,"","","","","","",Nao bebe/nao consome/nao gosta,"",264,"","","","","","","","","","","","",Sim- geralmente outros estabelecimentos,Nao,localizacao,Alta facilidade,"",4,4,,4,3,3,3,3,3,Amigos e familiares,"",Nao,precos elevados,Amigos,15,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
275,18,"",Belo Horizonte,Guarani ,Norte,MG,Nao,"",2 dias por semana,2 dias por semana,Restaurante Self-service,Fast-foods;Bares (petiscos e afins),Cozinha Variara,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Sim,Walls,"","",Sim,Bar;Restaurante;Cervejaria/cachacaria/loja de produtos tipicos,"","","",384,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",5,4,2,4,5,4,3,4,4,Amigos e familiares,"",Sim,"",Amigos,60,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
276,40,"",Belo Horizonte,Tupi,Norte,MG,Nao,"",5 dias por semana,4 dias por semana,Restaurante A La carte;Restaurante Self-service;Restaurantes de Buffet,Fast-foods;Bares (petiscos e afins),Japonesa,"",Ambos Suficientes,Muito concentrado em alguns bairros,ora pro nobis,Sim- tanto bares quanto restaurantes,Sim,Nao sabe; nao lembra,"","",Sim,Restaurante;Cervejaria/cachacaria/loja de produtos tipicos,"","","",385,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Media facilidade,"",3,1,1,1,4,2,4,2,4,Amigos e familiares,"",Sim,"",Amigos,60,Masculino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior incompleto
277,23,"",Belo Horizonte,Guarani,Norte,MG,Nao,"",Raramente,2 dias por semana,Restaurante Self-service,Fast-foods;Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Tutu,Sim- principalmente os bares,Nao,"","","","","","",Falta de informacao ,"",386,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",5,3,1,2,5,5,5,3,5,Amigos e familiares,"",Sim,"",Conjuge/namorado(a),60,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior incompleto
278,54,"",Belo Horizonte,Vila Cloris ,Norte,MG,Nao,"",2 dias por semana,2 dias por semana,Restaurante Self-service,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Feijoada,Sim- tanto bares quanto restaurantes,Sim,Nao sabe; nao lembra,"","",Sim,Mercados/Feira,"","","",387,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Media facilidade,"",5,5,2,3,5,5,4,4,5,Amigos e familiares,"",Nao,NS/NI,Amigos,60,Masculino,Ate 1 SM (R$ 954),Medio completo
279,23,"",Belo Horizonte,Floramar,Norte,MG,Nao,"",5 dias por semana,2 dias por semana,Restaurante Self-service,Restaurante Self-service;Fast-foods;Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Feijao Tropeiro,Sim- tanto bares quanto restaurantes,Sim,Belorizontina,"","",Sim,Supermercados,"","","",388,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Em termos- os restaurantes sao bons mas os bares nem tanto,"",Alta facilidade,"",5,4,2,4,5,5,4,3,4,Amigos e familiares;Redes sociais,"",Sim,"",Amigos,50,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior completo
280,28,"",Belo Horizonte,Monte Azul,Norte,MG,Nao,"",1 dia por semana,1 dia por semana,Restaurante Self-service,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Frango com quiabo,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de conhecimento,"",389,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Nao,localizacao,Alta facilidade,"",4,4,2,4,4,4,3,3,4,Amigos e familiares,"",Nao,falta de informacao,Amigos,80,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior completo
281,32,"",Belo Horizonte,Tupi,Norte,MG,Nao,"",Raramente,1 dia por semana,Restaurante Self-service,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Pao de queijo ,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de informacao ,"",390,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Media facilidade,"",4,4,3,4,4,3,3,4,4,Redes sociais,"",Sim,"",Conjuge/namorado(a),60,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior completo
282,19,"",Belo Horizonte,Vila Cloris ,Norte,MG,Nao,"",Nunca,1 dia por semana,NA,Restaurante A La carte,Mineira Tipica,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Carne acebolada ,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de informacao ,"",391,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",5,4,2,3,4,2,3,3,3,Redes sociais,"",Nao,falta de informacao,Conjuge/namorado(a),50,Feminino,Ate 1 SM (R$ 954),Medio completo
283,42,"",Belo Horizonte,Floramar,Norte,MG,Nao,"",Raramente,1 dia por semana,Fast-foods;Restaurantes de Buffet;Bares (petiscos e afins),Fast-foods;Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Arroz; feijao; carne; batata; torresmo,Sim- tanto bares quanto restaurantes,Sim,Backer ,"","",Sim,Supermercados,"","","",392,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",5,5,2,5,5,3,4,3,4,Amigos e familiares,"",Nao,falta de informacao,Amigos,40,Masculino,Entre 5 SM e 7 SM (R$ 4.770 a R$ 6.678),Medio completo
284,55,"",Belo Horizonte,Juliana,Norte,MG,Outro,Diabetes,7 dias por semana,Raramente,Restaurante Self-service,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Tutu de feijao; tropeiro,Sim- principalmente os restaurantes,Nao,"","","","","","",Nao tem interesse,"",393,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",3,3,,5,5,5,4,3,4,Amigos e familiares,"",Nao,precos elevados,Conjuge/namorado(a) e filhos,20,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Fundamental  completo
285,23,"",Belo Horizonte,Guarani ,Norte,MG,Intolerante a lactose,"",Raramente,1 vez por mes,Outros,Fast-foods,Outra,Fast-foods,Nao sabe,Nao sabe,Pao de queijo,Nao sabe,Nao,"","","","","","",Nao me informei ,"",394,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",4,4,2,4,5,5,4,4,4,Redes sociais,"",Sim,"",Demais familiares,40,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
286,33,"",Belo Horizonte,Aarao Reis ,Norte,MG,Nao,"",3 dias por semana,2 dias por semana,Restaurante A La carte;Restaurante Self-service,Restaurante Self-service,Italiana,"",Bares suficientes/ restaurantes insuficientes,Muito concentrado em alguns bairros,Angu,Sim- principalmente os bares,Nao,"","","","","","",Falta de informacao,"",395,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Media facilidade,"",4,3,2,4,5,5,3,4,4,Amigos e familiares;Redes sociais;Sites especializados;Google,"",Sim,"",Clientes,65,Masculino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior incompleto
287,30,"",Belo Horizonte,Novo Aarao,Norte,MG,Nao,"",Nunca,Raramente,NA,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Frango Quiabo; Pao Polvilho,Sim- principalmente os restaurantes,Sim,Nao sabe; nao lembra,"","",Nao,Supermercados,"","","",396,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Nao,infraestrutura em geral,Media facilidade,"",3,2,1,2,4,2,3,1,2,Google,"",Nao,precos elevados,Conjuge/namorado(a),100,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior incompleto
288,22,"",Belo Horizonte,Guarani,Norte,MG,Intolerante a lactose,"",5 dias por semana,3 vezes por mes,Restaurante Self-service,Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Feijao tropeiro; pao de queijo; frango com quiabo,Sim- tanto bares quanto restaurantes,Sim,Nao sabe; nao lembra,"","",Sim,Bar,"","","",397,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Nao,localizacao,Alta facilidade,"",4,3,1,3,4,4,3,3,3,Amigos e familiares;Redes sociais,"",Nao,precos elevados,Amigos,50,Feminino,Entre 3 SM e 5 SM (R$ 2.862 a R$ 4.770),Superior completo
289,39,"",Belo Horizonte,Tupi,Norte,MG,Nao,"",Nunca,Raramente,NA,Fast-foods,Italiana,"",Nao sabe,Muito concentrado em alguns bairros,Pao de queijo; tropeiro,Nao sabe,Sim,Cachaca,"","",Nao,Cervejaria/cachacaria/loja de produtos tipicos,"","","",398,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Em termos- os bares sao bons mas restaurantes nem tanto,"",Alta facilidade,"",5,4,1,2,3,4,4,3,3,Amigos e familiares,"",Sim,"",Conjuge/namorado(a) e filhos,30,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior incompleto
290,21,"",Belo Horizonte,Planalto ,Norte,MG,Nao,"",Nunca,3 vezes por mes,NA,Bares (petiscos e afins),Mineira Tipica,"",Ambos Insuficientes,Muito concentrado em alguns bairros,Bife com batata,Sim- principalmente os restaurantes,Sim,Cachaca ,"","",Sim,Mercados/Feira,"","","",399,"","","","","","","","","","","","",Sim- principalmente bares para cervejas e petiscos,Sim- consigo encontrar bons bares e restaurantes,"",Media facilidade,"",5,4,2,3,3,2,3,4,3,Google,"",Nao,falta de informacao,Conjuge/namorado(a),40,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
291,28,"",Belo Horizonte,Camargos,Oeste,MG,Nao,"",Nunca,Raramente,NA,Restaurante Self-service,Mineira Tipica,"",Bares suficientes/ restaurantes insuficientes,Acho que existem bares e restaurantes em toda a cidade,Tutu,Sim- principalmente os restaurantes,Nao,"","","","","","",Falta de informacao,"",108,"","","","","","","","","","","","",Nao recomendo,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",5,5,3,4,5,5,5,3,3,Google,"",Nao,falta de informacao,Conjuge/namorado(a) e filhos,50,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Medio completo
292,35,"",Belo Horizonte,Prado,Oeste,MG,Nao,"",3 dias por semana,1 dia por semana,Restaurante A La carte;Restaurante Self-service,Restaurante A La carte;Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Muito concentrado em alguns bairros,Frango com quiabo,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de informacao,"",109,"","","","","","","","","","","","",Nao recomendo,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",4,4,3,4,5,5,5,4,4,Amigos e familiares,"",Sim,"",Conjuge/namorado(a),50,Feminino,Entre 5 SM e 7 SM (R$ 4.770 a R$ 6.678),Superior completo
293,20,"",Belo Horizonte,Prado,Oeste,MG,Nao,"",4 dias por semana,3 dias por semana,Restaurante A La carte;Restaurante Self-service,Fast-foods;Bares (petiscos e afins),Japonesa,"",Bares insuficientes/ restaurantes suficientes,Muito concentrado em alguns bairros,Goiabada; pao de queijo,Sim- principalmente os restaurantes,Nao,"","","","","","",Nao tem interesse,"",110,"","","","","","","","","","","","",Nao recomendo,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",3,3,,4,5,5,5,4,,Amigos e familiares;Redes sociais;Sites especializados;Google,"",Nao,outros,Amigos,25,Masculino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Superior incompleto
294,26,"",Belo Horizonte,Gameleira,Oeste,MG,Nao,"",2 dias por semana,1 dia por semana,Outros,Fast-foods;Bares (petiscos e afins),Mineira Tipica,"",Ambos Suficientes,Acho que existem bares e restaurantes em toda a cidade,Arroz; feijao; batata,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Gosta da tradicional; nao toma algo diferente,"",111,"","","","","","","","","","","","",Nao recomendo,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",4,4,3,3,4,5,4,3,3,Amigos e familiares;Redes sociais,"",Nao,outros,Amigos,25,Masculino,Entre 5 SM e 7 SM (R$ 4.770 a R$ 6.678),Superior completo
295,42,"",Belo Horizonte,Betania,Oeste,MG,Nao,"",4 dias por semana,2 vezes por mes,Restaurante Self-service,Restaurante Self-service,Italiana,"",Ambos Suficientes,Percebo maior concentracao em alguns bairros mas a oferta existe em todos os lugares que vou,Feijao tropeiro; vaca atolada,Sim- tanto bares quanto restaurantes,Nao,"","","","","","",Falta de informacao,"",112,"","","","","","","","","","","","",Nao recomendo,Sim- consigo encontrar bons bares e restaurantes,"",Alta facilidade,"",5,5,2,3,4,2,3,4,4,Redes sociais;Google,"",Nao,falta de informacao,Conjuge/namorado(a) e filhos,70,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Tecnico
296,44,"",Belo Horizonte,Gameleira,Oeste,MG,Vegano,"",Raramente,Raramente,Restaurante Self-service,Restaurante Self-service,Natural,"",Nao sabe,Nao sabe,Nenhum ,Nao sabe,Nao,"","","","","","",Falta de informacao,"",113,"","","","","","","","","","","","",Nao recomendo,Nao sabe,"",Alta facilidade,"",3,3,,3,4,5,5,3,5,Sites especializados;Google,"",Nao,infraestrutura em geral,Conjuge/namorado(a),55,Feminino,Entre 1 SM e 3 SM (R$ 954 a R$ 2.862),Tecnico
